tid	Pop	Blues	Latin	Reggae	Folk, World, & Country	Jazz	Classical	Electronic	Hip Hop	Rock	Funk / Soul	Brass & Military	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
1300335	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1269900	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	8
1183161	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
285534	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	8
1159856	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
1348924	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	8
1390850	False	False	False	True	False	False	False	False	False	False	False	False	True	True	False	8
455015	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
1218186	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1341106	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	8
1414171	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	8
1291818	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	8
192600	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	8
464039	False	True	False	False	False	True	False	False	False	False	False	False	True	False	True	8
1219600	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	8
1157518	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	8
916749	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	8
921507	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	8
1244947	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	8
1077471	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	8
1305197	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	8
1394904	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
400874	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	8
193589	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
1343442	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1051204	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
24114	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
6248	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	8
272148	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	8
316605	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	8
447579	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	8
14046	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	8
384135	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
157146	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	8
436397	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	8
1336895	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
1247296	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
375569	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	8
2165	False	False	False	False	False	False	False	False	True	True	False	False	False	True	True	8
1066748	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	8
520933	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	8
945030	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
177569	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	8
1137233	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	8
12304	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	8
1352262	False	False	False	False	False	False	False	False	False	False	True	False	True	True	True	8
34852	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	8
186170	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	8
967228	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	8
123284	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
109750	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
1026849	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	8
1271445	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
1216161	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
507321	False	False	False	False	False	True	False	False	False	False	False	False	False	True	True	8
977189	False	True	False	False	False	True	False	False	False	False	False	False	False	False	True	8
1184687	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	8
1228120	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	8
1241537	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	8
1348473	False	False	False	False	False	False	False	False	False	False	True	False	True	False	True	8
182770	False	False	False	False	False	True	False	False	False	False	False	False	True	True	False	8
314090	False	True	False	True	False	False	False	False	False	False	False	False	True	True	True	8
117101	False	False	False	False	True	False	False	False	False	True	False	False	False	True	True	8
392452	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	8
1270332	False	False	False	False	False	False	False	True	True	False	False	False	False	True	False	8
1336609	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	8
1098807	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	8
319805	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	8
1336892	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	8
358810	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	8
1115471	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
1241782	False	False	False	False	False	False	False	False	False	False	True	False	True	True	False	8
1098748	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
964594	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	8
