tid	Hip Hop	Reggae	Rock	Brass & Military	Blues	Electronic	Folk, World, & Country	Funk / Soul	Classical	Jazz	Latin	Pop	av_cluster_0	av_cluster_1	av_cluster_2	chunk_id
897989	True	False	False	False	False	False	False	False	False	False	False	False	True	True	False	7
780639	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
1407885	False	False	False	False	True	False	True	False	False	False	False	False	True	False	True	7
308047	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	7
1299689	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	7
1288836	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	7
1257245	False	False	True	False	False	False	False	False	False	False	False	False	True	True	False	7
454793	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	7
98136	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	7
1165468	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
1076599	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	7
13721	False	True	False	False	False	False	False	False	False	False	False	False	False	True	True	7
1194604	False	False	False	False	False	False	False	False	False	True	True	False	True	True	True	7
537117	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	7
38852	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	7
92355	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	7
1089251	False	False	False	False	False	False	True	False	False	True	False	False	True	False	True	7
865772	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	7
1230988	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	7
1368392	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	8
1407841	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	8
1059792	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
1077131	True	True	False	False	False	False	False	False	False	False	False	False	True	True	False	8
1125755	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
1319506	False	False	False	False	False	False	False	True	False	False	False	True	True	False	False	8
1129585	False	False	False	False	False	False	False	False	False	False	False	True	True	False	False	8
330907	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	8
324037	False	False	False	False	False	False	False	False	False	True	False	False	True	True	True	8
1234385	False	False	False	False	False	False	True	False	True	False	False	False	True	True	True	8
1347101	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	8
1179860	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
200172	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	8
1358842	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	8
1085320	True	False	False	False	False	False	False	False	False	False	False	False	False	True	True	8
10560	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	8
1190166	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	8
1093848	False	False	False	False	False	True	False	False	False	True	False	False	True	False	False	8
1221302	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
715553	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True	8
967570	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	8
1300737	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True	8
95413	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	8
1267132	False	False	False	False	False	False	False	False	True	True	False	False	True	True	False	8
1087729	False	False	False	False	False	False	False	False	False	True	True	False	True	True	True	8
1190791	True	False	False	False	False	False	False	True	False	False	False	False	True	False	True	8
1104754	False	False	False	False	False	False	False	False	False	False	True	True	True	False	True	8
1370784	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
938051	False	False	False	False	True	False	True	False	False	False	False	False	True	True	False	8
318601	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
973996	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	8
1061177	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	8
1038157	False	False	False	False	False	False	False	False	True	False	False	False	True	False	True	8
393390	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
627762	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	8
461543	False	False	False	False	False	True	True	False	False	False	False	False	True	True	True	8
138115	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	8
575216	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	8
1420899	False	False	False	False	False	False	False	False	False	True	False	False	True	True	False	8
1401049	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
1077149	False	False	False	False	False	False	False	False	False	False	True	False	False	True	True	8
1299050	False	False	False	False	False	False	False	False	True	False	False	False	False	True	True	8
1277847	False	False	False	False	True	False	False	False	False	True	False	False	True	True	False	8
1354956	False	False	False	False	False	False	False	False	False	False	True	True	True	True	True	8
962585	False	False	False	False	False	False	False	False	False	True	False	False	True	True	True	8
1090228	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1049588	True	False	False	False	False	False	False	False	False	False	False	False	False	True	False	8
49023	False	False	False	False	False	False	False	False	True	False	False	False	True	True	False	8
1330660	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	8
381182	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	8
1078455	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	8
1079398	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	8
1205844	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	8
1176658	True	False	False	False	False	False	False	False	False	False	False	False	False	False	True	8
1168553	False	True	False	False	False	False	False	False	False	False	False	False	True	True	True	8
